"Commute.ID","FPM.Total","BC","OC","WSOC","PNC","pbPAH","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb","NOISE"
"SA43",2.91682025902418,2.03191253146678,1.42284089506977,0.826432312073585,1.68109805197686,3.13470149546964,0.612504883895407,0.373643243885723,0.793452505048065,0.538785535369492,0.227156500248975,0.465768779035528,0.188433747764687,0.22133468430896,0.455135286198184,1.41845530462555,1.93597655618935,0.07481083275539,0.497285016297466,0.33494649709683,0.337274220800337,0.488359572296639,2.22121267617492,0.0471467683119339,0.394984172348962,0.234422629092592,2.14583572234787,1.10319735997921,0.384754814086701,0.359525190047596,0.406370278409992,21.6846426198173
"SH14",2.93097385510517,2.04671175920251,2.40974653729653,0.774115714729944,1.2609991096076,3.59547216418402,1.7904969384938,2.61672189401445,1.35133607698621,2.39774375164281,0.715152462374527,2.09072886717555,1.64810598604264,2.16906142800385,1.55685520557978,1.28447805018296,4.28363571931817,0.531262135420837,1.76914657479175,0.987359263054704,1.93250678850467,1.70660209401861,2.01141263819916,0.203472476249174,2.51992451162402,1.87738744803613,2.20900468220471,1.99686880848073,1.12137888013686,1.41829151302047,1.18607787429325,22.7076443514624
"SH11",2.96163997994732,3.65312664451727,2.61362927184864,0.811576664107404,2.65903207299788,5.35598455795037,3.45363625243667,2.58993764557395,1.14288487216059,2.28465198409717,1.27385453899671,2.07443504058594,2.00419991576865,2.91403092313738,3.16572848095847,1.41901353211159,2.78171801773668,1.35497243643523,3.16213627871254,2.0042165727495,2.92333306002566,3.12081573819659,2.22208682402158,0.500293956050256,2.54898305374815,2.68157784897916,3.67037321254624,3.42725805410395,1.99386849053805,2.55667567205837,2.62799844422717,23.7211812911293
"SH41",2.96753731164773,3.38591880703871,1.48858960407921,0.680373229036934,1.50498546874322,4.3158179253007,1.60358304560431,1.7862631810294,0.885775650488812,2.21988816578773,0.772743612470182,3.99966047055611,1.47739645434697,3.48617980465062,1.06759479149591,1.13399949222119,5.45720600012446,0.538275123400224,2.60912213124082,2.40405700257924,3.0208615040933,3.35182079376694,3.72713231595715,0.458245056072742,2.08306433433055,3.46952893593328,2.77912669188769,3.10100741967621,1.28531507952203,3.65115301022062,2.0383502052565,21.2802238122568
"SA08",3.2470708342473,3.0065099575637,1.91355000260347,0.813739358092082,2.36871492899693,4.63274343618609,2.6891306186724,1.38476984668722,1.91592479456931,0.54042032985791,0.804468740734168,1.21057010027775,1.76653845862408,1.91575760607483,2.29716773032457,1.403781629028,1.96283401626827,0.624107581005688,2.42491196086437,1.39058089439159,0.778545767360917,2.44950493109952,2.19823461319469,0.227134443782238,1.6228689617646,1.77997323291936,2.4685034137443,2.86633302511989,0.982334197133667,1.87150512231288,1.81596962972542,21.1407573186973
"SA15",3.3555817375349,1.23115442451566,5.40166425638642,2.42839638850994,6.48125042071264,2.1718066937588,0.893877089238334,0.818123818639448,0.505447968307926,1.04868909270196,1.04572776984369,5.13345758081844,6.47140263459694,2.77756755900435,1.03945604045826,1.36336594209404,3.74223419200203,0.498564396029737,1.02171435662299,3.5649383033468,1.30972547044578,1.17951590328294,2.13494616518741,3.72773347148824,2.41377507703341,1.00192215978923,2.68728465261607,3.40012238185015,1.1143243605907,1.07802071231002,0.757111475823794,20.0209734494723
"SH55",3.6127053996729,3.77206035239351,2.45641848857955,2.40936983071616,0.856396302781298,4.99958895823687,2.77299893329785,0.984535232894001,1.67878271995863,0.956688271062357,0.264391861351692,0.588896203868235,0.219321697275936,0.257615735988086,0.653211245920563,1.65096766804328,1.46922067550596,0.0870737815719419,0.733904583332709,0.389850730655044,0.976214454887981,0.733153045124454,2.58531255507426,0.0548750389442614,0.459729746488099,0.272849054425936,1.53720160005724,1.30865024556248,0.500211905918394,0.418458318222207,1.47690760430389,19.8548446987719
"SA60",3.92644344613486,4.36763796450846,2.31885905321909,3.55279128968685,1.82122041582917,6.7508495099339,2.28311200337622,0.312826453072419,0.622422489478055,0.254328548740958,0.281311394462955,0.117963000688157,0.233357003716451,0.27410163706476,0.178871326133915,1.75661994604606,0.943296042041996,0.0926459928847935,0.141315887775882,0.414798898248771,0.259384750828687,0.0671972072887213,2.75075744414049,0.0583867206257634,0.489149762516844,0.29030972833853,0.168001052577169,0.276347612599982,0.0986953016754258,0.445237222780244,0.145393805260516,23.5573104809988
"SA32",7.72432506120072,1.72853630238407,6.87060251255699,3.26798508899032,5.42201769697829,3.05979185030159,0.291909431304548,0.218949035143995,0.770310716277678,0.25046772772969,0.712387671777236,1.79612806091581,0.716031532934594,1.02803321944698,0.7926315854404,3.81420001097633,3.21430818325538,0.211220592969479,1.53415173469383,0.317640548289722,0.423069092793288,2.07600687881031,2.10644750242435,0.19237068008659,1.03496072667085,1.86451090013776,2.46134589865434,2.61143162230202,0.798087174959157,2.28587132176467,0.948875456479613,20.3983588315792
"SH22",2.53631499919024,2.77030189728159,2.22551515065307,0.789872485189742,3.30348084583413,3.97509720909314,2.11753277482502,0.856687635277523,2.09511028764936,1.6581362532298,0.769082056406904,0.898652066709652,2.2027906345102,1.47078907350414,1.60216297671529,1.40082105181572,2.10147389913421,0.493374649656906,1.86567812936681,1.32632811268423,1.00671196215859,1.65197604725574,2.1935985322179,0.0465606391022137,1.58553723812523,1.55272063957151,1.8913663776367,1.48175179792695,2.00893290089731,1.92331501470106,1.19418095531307,22.1471183376488
